Pct-Contest-Candidate totals for horry
      1 0164 SCH0007_Board_of_Education_District_7 W/I_DAFFY_DUCK 
     74 0164 SCH0010_Board_of_Education_District_10 Neil_James 
     16 0164 SCH0010_Board_of_Education_District_10 Lucian_N_Norton_Jr 
      4 0164 STRAIGHT_PARTY Green 
     74 0164 STRAIGHT_PARTY Democratic 
    182 0164 STRAIGHT_PARTY Republican 
      3 0164 STRAIGHT_PARTY Independence 
      1 0164 STRAIGHT_PARTY United_Citizens 
      1 0164 STRAIGHT_PARTY Working_Families 
    365 0164 Secretary_of_State Mark_Hammond 
    123 0164 Secretary_of_State Marjorie_L_Johnson 
    207 0164 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0164 Soil__and_Water_District_Commission W/I_GEORGE_OLIVER 
    275 0164 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
      1 0164 Solicitor_Circuit_15 W/I_X 
      1 0164 Solicitor_Circuit_15 W/I_NONE 
    404 0164 Solicitor_Circuit_15 Greg_Hembree 
    338 0164 State_Superintendent_of_Education Mick_Zais 
      9 0164 State_Superintendent_of_Education Tim_Moultrie 
      4 0164 State_Superintendent_of_Education Tony_Fayyazi 
      7 0164 State_Superintendent_of_Education Doretha_A_Bull 
    132 0164 State_Superintendent_of_Education Frank_Holleman 
      1 0164 State_Treasurer W/I_X 
      1 0164 State_Treasurer W/I_BBB 
      1 0164 State_Treasurer W/I_NONE 
    394 0164 State_Treasurer Curtis_Loftis 
      1 0164 State_Treasurer W/I_JOHN_EDWARDS 
    371 0164 U.S._Senate Jim_DeMint 
     32 0164 U.S._Senate Tom_Clements 
     83 0164 U.S._Senate Alvin_M_Greene 
      1 0164 U.S._Senate W/I_JAMES_H_COKLEY 
      1 0164 U.S._Senate W/I_MAZIE_FERGUSON 
      1 0164 U.S._Senate W/I_NATALIE_DUPREE 
      1 0164 U.S._Senate W/I_NATLAIE_DUPREE 
    871 0165 Adjutant_General Bob_Livingston 
      1 0165 Adjutant_General W/I_BRITT_ELLIS 
      1 0165 Adjutant_General W/I_CHRIS_PETERSON 
    146 0165 Amendment_1 No 
   1015 0165 Amendment_1 Yes 
    163 0165 Amendment_2 No 
    992 0165 Amendment_2 Yes 
    343 0165 Amendment_3 No 
    801 0165 Amendment_3 Yes 
    306 0165 Amendment_4 No 
    824 0165 Amendment_4 Yes 
    721 0165 Attorney_General Alan_Wilson 
     30 0165 Attorney_General Leslie_Minerd 
    407 0165 Attorney_General Matthew_Richardson 
    820 0165 Board_of_Education_Chairman Will_Garland 
    313 0165 Board_of_Education_Chairman Subhash_C_Saxena 
      1 0165 Board_of_Education_Chairman W/I_DAVID_E_CLARK 
     26 0165 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    796 0165 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
     11 0165 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    289 0165 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
     23 0165 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
     10 0165 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      6 0165 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    772 0165 Commissioner_of_Agriculture Hugh_Weathers 
    368 0165 Commissioner_of_Agriculture Tom_E_Elliott 
      1 0165 Commissioner_of_Agriculture W/I_ROBINSON_GODOY 
    383 0165 Comptroller_General Robert_Barber 
    765 0165 Comptroller_General Richard_A_Eckstrom 
    806 0165 County_Council_Chairman Tom_Rice 
      1 0165 County_Council_Chairman W/I_EDWARD_REED 
    333 0165 County_Council_Chairman Vincent_Lehotsky 
      1 0165 County_Council_Chairman W/I_DAVID_E_CLARK 
      2 0165 County_Council_Chairman W/I_ROBINSON_GODOY 
    746 0165 Governor Nikki_R_Haley 
      1 0165 Governor W/I_MARTY_JACOBS 
    399 0165 Governor Vincent_A_Sheheen 
     17 0165 Governor Morgan_Bruce_Reeves 
     12 0165 Governor Morgan_Bruce_Reeves  
      1 0165 HSE0106_State_House_of_Representatives_D W/I_ANY-ONE 
    894 0165 HSE0106_State_House_of_Representatives_D Nelson_Hardwick 
      1 0165 HSE0106_State_House_of_Representatives_D W/I_ANDRE_BAUER 
      1 0165 HSE0106_State_House_of_Representatives_D W/I_DAVID_E_CLARK 
      1 0165 HSE0106_State_House_of_Representatives_D W/I_JULIA_BADGETT 
    766 0165 Lieutenant_Governor Ken_Ard 
    385 0165 Lieutenant_Governor Ashley_Cooper 
      1 0165 Lieutenant_Governor W/I_VANDEL_ARRINGTON 
    895 0165 Probate_Judge Deirdre_W_Edmonds 
    355 0165 Public_Transportation_Referendum No 
    784 0165 Public_Transportation_Referendum Yes 
      2 0165 STRAIGHT_PARTY Green 
    144 0165 STRAIGHT_PARTY Democratic 
    448 0165 STRAIGHT_PARTY Republican 
      2 0165 STRAIGHT_PARTY Libertarian 
     15 0165 STRAIGHT_PARTY Independence 
      2 0165 STRAIGHT_PARTY Working_Families 
    781 0165 Secretary_of_State Mark_Hammond 
    357 0165 Secretary_of_State Marjorie_L_Johnson 
      1 0165 Soil__and_Water_District_Commission W/I_NONE 
    391 0165 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0165 Soil__and_Water_District_Commission W/I_BRIAN_WOODS 
      1 0165 Soil__and_Water_District_Commission W/I_DAVID_E_CLARK 
      1 0165 Soil__and_Water_District_Commission W/I_ROBINSON_GODOY 
    459 0165 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    897 0165 Solicitor_Circuit_15 Greg_Hembree 
      1 0165 Solicitor_Circuit_15 W/I_DAVID_E_CLARK 
    736 0165 State_Superintendent_of_Education Mick_Zais 
     37 0165 State_Superintendent_of_Education Tim_Moultrie 
     22 0165 State_Superintendent_of_Education Tony_Fayyazi 
     25 0165 State_Superintendent_of_Education Doretha_A_Bull 
    329 0165 State_Superintendent_of_Education Frank_Holleman 
      1 0165 State_Superintendent_of_Education W/I_MARTY_JACOBS 
    875 0165 State_Treasurer Curtis_Loftis 
      1 0165 State_Treasurer W/I_NICK_ISOM 
      1 0165 State_Treasurer W/I_JOHN_SMITH 
      1 0165 State_Treasurer W/I_KYLE_HAWLEY 
      1 0165 State_Treasurer W/I_HOLLY_WANDER 
      1 0165 State_Treasurer W/I_SAM_FRESQUEZ 
      1 0165 State_Treasurer W/I_MARJORIEJOHNSON 
      1 0165 State_Treasurer W/I_BERNARD_SCHIPANO 
      1 0165 State_Treasurer W/I_MARJORIE_JOHNSON 
    800 0165 U.S._Senate Jim_DeMint 
    133 0165 U.S._Senate Tom_Clements 
      1 0165 U.S._Senate W/I_VIC_RAWL 
    211 0165 U.S._Senate Alvin_M_Greene 
      1 0165 U.S._Senate W/I_DAVID_E_CLARK 
      1 0165 U.S._Senate W/I_ERNEST_CARSON 
      3 0165 U.S._Senate W/I_NATHALIE_DUPREE 
    194 0166 Adjutant_General Bob_Livingston 
     18 0166 Amendment_1 No 
    187 0166 Amendment_1 Yes 
     31 0166 Amendment_2 No 
    174 0166 Amendment_2 Yes 
     73 0166 Amendment_3 No 
    125 0166 Amendment_3 Yes 
     61 0166 Amendment_4 No 
    138 0166 Amendment_4 Yes 
    160 0166 Attorney_General Alan_Wilson 
      1 0166 Attorney_General Leslie_Minerd 
     47 0166 Attorney_General Matthew_Richardson 
    181 0166 Board_of_Education_Chairman Will_Garland 
     26 0166 Board_of_Education_Chairman Subhash_C_Saxena 
    115 0166 CCL0011_County_Council_District_11 Al_Allen 
     96 0166 CCL0011_County_Council_District_11 R_A_Johnson 
      8 0166 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    179 0166 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      5 0166 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
     11 0166 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      1 0166 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      2 0166 CONG01_U.S._House_of_Representatives_Dis W/I_CLARK_PARKER 
      1 0166 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    186 0166 Commissioner_of_Agriculture Hugh_Weathers 
     20 0166 Commissioner_of_Agriculture Tom_E_Elliott 
     22 0166 Comptroller_General Robert_Barber 
    184 0166 Comptroller_General Richard_A_Eckstrom 
    191 0166 County_Council_Chairman Tom_Rice 
     15 0166 County_Council_Chairman Vincent_Lehotsky 
    170 0166 Governor Nikki_R_Haley 
      1 0166 Governor W/I_ROGER_DEWALD 
     37 0166 Governor Vincent_A_Sheheen 
      3 0166 Governor Morgan_Bruce_Reeves  
     30 0166 HSE0058_State_House_of_Representatives_D Butch_Johnson 
    179 0166 HSE0058_State_House_of_Representatives_D Liston_D_Barfield 
    182 0166 Lieutenant_Governor Ken_Ard 
     26 0166 Lieutenant_Governor Ashley_Cooper 
    198 0166 Probate_Judge Deirdre_W_Edmonds 
    111 0166 Public_Transportation_Referendum No 
     90 0166 Public_Transportation_Referendum Yes 
      2 0166 STRAIGHT_PARTY Green 
      3 0166 STRAIGHT_PARTY Democratic 
     85 0166 STRAIGHT_PARTY Republican 
      1 0166 STRAIGHT_PARTY Independence 
      2 0166 STRAIGHT_PARTY Working_Families 
    183 0166 Secretary_of_State Mark_Hammond 
     21 0166 Secretary_of_State Marjorie_L_Johnson 
    150 0166 Soil__and_Water_District_Commission Glenn_Winburn 
     92 0166 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    198 0166 Solicitor_Circuit_15 Greg_Hembree 
    175 0166 State_Superintendent_of_Education Mick_Zais 
      2 0166 State_Superintendent_of_Education Tim_Moultrie 
      3 0166 State_Superintendent_of_Education Tony_Fayyazi 
      3 0166 State_Superintendent_of_Education Doretha_A_Bull 
     25 0166 State_Superintendent_of_Education Frank_Holleman 
    193 0166 State_Treasurer Curtis_Loftis 
    190 0166 U.S._Senate Jim_DeMint 
     10 0166 U.S._Senate Tom_Clements 
     11 0166 U.S._Senate Alvin_M_Greene 
    128 0167 Adjutant_General Bob_Livingston 
     16 0167 Amendment_1 No 
    125 0167 Amendment_1 Yes 
     32 0167 Amendment_2 No 
    104 0167 Amendment_2 Yes 
     53 0167 Amendment_3 No 
     82 0167 Amendment_3 Yes 
     49 0167 Amendment_4 No 
     83 0167 Amendment_4 Yes 
    109 0167 Attorney_General Alan_Wilson 
      4 0167 Attorney_General Leslie_Minerd 
     30 0167 Attorney_General Matthew_Richardson 
    120 0167 Board_of_Education_Chairman Will_Garland 
     18 0167 Board_of_Education_Chairman Subhash_C_Saxena 
     64 0167 CCL0011_County_Council_District_11 Al_Allen 
     79 0167 CCL0011_County_Council_District_11 R_A_Johnson 
      5 0167 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    118 0167 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      2 0167 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
     12 0167 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      1 0167 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      1 0167 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    123 0167 Commissioner_of_Agriculture Hugh_Weathers 
     18 0167 Commissioner_of_Agriculture Tom_E_Elliott 
     17 0167 Comptroller_General Robert_Barber 
    120 0167 Comptroller_General Richard_A_Eckstrom 
    120 0167 County_Council_Chairman Tom_Rice 
     16 0167 County_Council_Chairman Vincent_Lehotsky 
    115 0167 Governor Nikki_R_Haley 
     23 0167 Governor Vincent_A_Sheheen 
      1 0167 Governor W/I_CONNIE_STAPLES 
      1 0167 Governor Morgan_Bruce_Reeves 
      3 0167 Governor Morgan_Bruce_Reeves  
     17 0167 HSE0058_State_House_of_Representatives_D Butch_Johnson 
    127 0167 HSE0058_State_House_of_Representatives_D Liston_D_Barfield 
    117 0167 Lieutenant_Governor Ken_Ard 
     23 0167 Lieutenant_Governor Ashley_Cooper 
    126 0167 Probate_Judge Deirdre_W_Edmonds 
     95 0167 Public_Transportation_Referendum No 
     45 0167 Public_Transportation_Referendum Yes 
      5 0167 STRAIGHT_PARTY Democratic 
     40 0167 STRAIGHT_PARTY Republican 
      2 0167 STRAIGHT_PARTY Independence 
      2 0167 STRAIGHT_PARTY Working_Families 
    119 0167 Secretary_of_State Mark_Hammond 
     18 0167 Secretary_of_State Marjorie_L_Johnson 
    106 0167 Soil__and_Water_District_Commission Glenn_Winburn 
     58 0167 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    128 0167 Solicitor_Circuit_15 Greg_Hembree 
    106 0167 State_Superintendent_of_Education Mick_Zais 
      5 0167 State_Superintendent_of_Education Tim_Moultrie 
      5 0167 State_Superintendent_of_Education Tony_Fayyazi 
      2 0167 State_Superintendent_of_Education Doretha_A_Bull 
     18 0167 State_Superintendent_of_Education Frank_Holleman 
    126 0167 State_Treasurer Curtis_Loftis 
    120 0167 U.S._Senate Jim_DeMint 
      8 0167 U.S._Senate Tom_Clements 
     15 0167 U.S._Senate Alvin_M_Greene 
    100 0168 Adjutant_General Bob_Livingston 
      1 0168 Adjutant_General W/I_ITHALIAH_JOHNSON 
     15 0168 Amendment_1 No 
    132 0168 Amendment_1 Yes 
     18 0168 Amendment_2 No 
    122 0168 Amendment_2 Yes 
     51 0168 Amendment_3 No 
     93 0168 Amendment_3 Yes 
     46 0168 Amendment_4 No 
     93 0168 Amendment_4 Yes 
     88 0168 Attorney_General Alan_Wilson 
      3 0168 Attorney_General Leslie_Minerd 
     67 0168 Attorney_General Matthew_Richardson 
     97 0168 Board_of_Education_Chairman Will_Garland 
     57 0168 Board_of_Education_Chairman Subhash_C_Saxena 
      1 0168 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
     93 0168 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
     59 0168 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      1 0168 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      2 0168 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      1 0168 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
     95 0168 Commissioner_of_Agriculture Hugh_Weathers 
     63 0168 Commissioner_of_Agriculture Tom_E_Elliott 
     62 0168 Comptroller_General Robert_Barber 
     94 0168 Comptroller_General Richard_A_Eckstrom 
    100 0168 County_Council_Chairman Tom_Rice 
     57 0168 County_Council_Chairman Vincent_Lehotsky 
     90 0168 Governor Nikki_R_Haley 
     65 0168 Governor Vincent_A_Sheheen 
      2 0168 Governor Morgan_Bruce_Reeves 
      1 0168 Governor Morgan_Bruce_Reeves  
     39 0168 HSE0055_State_House_of_Representatives_D Jackie_E_Hayes 
     37 0168 HSE0058_State_House_of_Representatives_D Butch_Johnson 
     58 0168 HSE0058_State_House_of_Representatives_D Liston_D_Barfield 
     89 0168 Lieutenant_Governor Ken_Ard 
     65 0168 Lieutenant_Governor Ashley_Cooper 
    105 0168 Probate_Judge Deirdre_W_Edmonds 
     60 0168 Public_Transportation_Referendum No 
     76 0168 Public_Transportation_Referendum Yes 
     94 0168 SCH0010_Board_of_Education_District_10 Neil_James 
      1 0168 SCH0010_Board_of_Education_District_10 W/I_JIM_WRIGHT 
     63 0168 SCH0010_Board_of_Education_District_10 Lucian_N_Norton_Jr 
      1 0168 STRAIGHT_PARTY Green 
     46 0168 STRAIGHT_PARTY Democratic 
     59 0168 STRAIGHT_PARTY Republican 
      1 0168 STRAIGHT_PARTY United_Citizens 
      1 0168 STRAIGHT_PARTY Working_Families 
     95 0168 Secretary_of_State Mark_Hammond 
     60 0168 Secretary_of_State Marjorie_L_Johnson 
     43 0168 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0168 Soil__and_Water_District_Commission W/I_DAVID_HEWITT 
     57 0168 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
      1 0168 Soil__and_Water_District_Commission W/I_>DANNY_RAY_HEWITT 
    104 0168 Solicitor_Circuit_15 Greg_Hembree 
      1 0168 Solicitor_Circuit_15 W/I_ARRIGO_CAROTTI 
     91 0168 State_Superintendent_of_Education Mick_Zais 
      2 0168 State_Superintendent_of_Education Tim_Moultrie 
      1 0168 State_Superintendent_of_Education Tony_Fayyazi 
      3 0168 State_Superintendent_of_Education Doretha_A_Bull 
     59 0168 State_Superintendent_of_Education Frank_Holleman 
    103 0168 State_Treasurer Curtis_Loftis 
      1 0168 State_Treasurer W/I_JOHNSON_SCOTT 
     94 0168 U.S._Senate Jim_DeMint 
      7 0168 U.S._Senate Tom_Clements 
     52 0168 U.S._Senate Alvin_M_Greene 
    194 0169 Adjutant_General Bob_Livingston 
     18 0169 Amendment_1 No 
    193 0169 Amendment_1 Yes 
     35 0169 Amendment_2 No 
    172 0169 Amendment_2 Yes 
     69 0169 Amendment_3 No 
    139 0169 Amendment_3 Yes 
     57 0169 Amendment_4 No 
    148 0169 Amendment_4 Yes 
    175 0169 Attorney_General Alan_Wilson 
      4 0169 Attorney_General Leslie_Minerd 
     50 0169 Attorney_General Matthew_Richardson 
    192 0169 Board_of_Education_Chairman Will_Garland 
     31 0169 Board_of_Education_Chairman Subhash_C_Saxena 
      3 0169 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    188 0169 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
     28 0169 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      4 0169 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      3 0169 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      1 0169 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    187 0169 Commissioner_of_Agriculture Hugh_Weathers 
     38 0169 Commissioner_of_Agriculture Tom_E_Elliott 
     43 0169 Comptroller_General Robert_Barber 
    185 0169 Comptroller_General Richard_A_Eckstrom 
    188 0169 County_Council_Chairman Tom_Rice 
     39 0169 County_Council_Chairman Vincent_Lehotsky 
    180 0169 Governor Nikki_R_Haley 
     41 0169 Governor Vincent_A_Sheheen 
      1 0169 Governor Morgan_Bruce_Reeves 
      3 0169 Governor Morgan_Bruce_Reeves  
     36 0169 HSE0104_State_House_of_Representatives_D Tracy_R_Edge 
     13 0169 HSE0104_State_House_of_Representatives_D Charles_J_Randall 
      3 0169 HSE0104_State_House_of_Representatives_D Patricia_Matthews 
    156 0169 HSE0105_State_House_of_Representatives_D George_M_Hearn 
    185 0169 Lieutenant_Governor Ken_Ard 
     39 0169 Lieutenant_Governor Ashley_Cooper 
    198 0169 Probate_Judge Deirdre_W_Edmonds 
    125 0169 Public_Transportation_Referendum No 
     85 0169 Public_Transportation_Referendum Yes 
    190 0169 SCH0010_Board_of_Education_District_10 Neil_James 
     36 0169 SCH0010_Board_of_Education_District_10 Lucian_N_Norton_Jr 
     21 0169 STRAIGHT_PARTY Democratic 
    105 0169 STRAIGHT_PARTY Republican 
      1 0169 STRAIGHT_PARTY Constitution 
      1 0169 STRAIGHT_PARTY Independence 
      3 0169 STRAIGHT_PARTY Working_Families 
    189 0169 Secretary_of_State Mark_Hammond 
     36 0169 Secretary_of_State Marjorie_L_Johnson 
     88 0169 Soil__and_Water_District_Commission Glenn_Winburn 
    124 0169 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
      1 0169 Solicitor_Circuit_15 W/I_SPUD 
    203 0169 Solicitor_Circuit_15 Greg_Hembree 
    169 0169 State_Superintendent_of_Education Mick_Zais 
      8 0169 State_Superintendent_of_Education Tim_Moultrie 
      3 0169 State_Superintendent_of_Education Tony_Fayyazi 
      4 0169 State_Superintendent_of_Education Doretha_A_Bull 
     39 0169 State_Superintendent_of_Education Frank_Holleman 
    197 0169 State_Treasurer Curtis_Loftis 
    187 0169 U.S._Senate Jim_DeMint 
     11 0169 U.S._Senate Tom_Clements 
     29 0169 U.S._Senate Alvin_M_Greene 
    127 0169 WSHED28_Simpson_Creek_Watershed_Conserva Dale_T_Todd 
    126 0169 WSHED28_Simpson_Creek_Watershed_Conserva Billy_Stalvey_Jr 
      1 0169 WSHED34_Todd_Swamp_Watershed_Conservatio Ed_Wilson 
      3 0169 WSHED34_Todd_Swamp_Watershed_Conservatio Stevie_L_Watts 
      1 0170 (NO_VOTES_CAST) (NO_VOTES_CAST) 
    462 0170 Adjutant_General Bob_Livingston 
      1 0170 Adjutant_General W/I_EDWARD_JONES 
     69 0170 Amendment_1 No 
    507 0170 Amendment_1 Yes 
     67 0170 Amendment_2 No 
    503 0170 Amendment_2 Yes 
    122 0170 Amendment_3 No 
    437 0170 Amendment_3 Yes 
    126 0170 Amendment_4 No 
    428 0170 Amendment_4 Yes 
    393 0170 Attorney_General Alan_Wilson 
     11 0170 Attorney_General Leslie_Minerd 
    180 0170 Attorney_General Matthew_Richardson 
    429 0170 Board_of_Education_Chairman Will_Garland 
      1 0170 Board_of_Education_Chairman W/I_KAY_LOFTUS 
    140 0170 Board_of_Education_Chairman Subhash_C_Saxena 
